block,organism_name,latitude,longitude,h_pos_err,planting_date,CBI_genotype,CBI_block,Row,Column
Clatskanie,BESC-837_C506-CL-B3_89_34,46.120767,-123.271672,0.980066,,BESC-837,3,89,34
Clatskanie,BESC-838_C507-CL-B1_33_28,46.120961,-123.269481,0.9046129999999999,,BESC-838,1,33,28
Clatskanie,BESC-838_C507-CL-B2_53_8,46.121494,-123.27023100000001,1.328648,,BESC-838,2,53,8
Clatskanie,BESC-838_C507-CL-B3_102_30,46.120836,-123.27221399999999,1.8281759999999998,,BESC-838,3,102,30
Clatskanie,BESC-839_C508-CL-B1_17_8,46.121522,-123.26879699999999,1.254867,,BESC-839,1,17,8
Clatskanie,BESC-839_C508-CL-B2_57_5,46.121556,-123.27038600000002,0.9820409999999999,,BESC-839,2,57,5
Clatskanie,BESC-839_C508-CL-B3_91_26,46.120996999999996,-123.271744,0.8415,,BESC-839,3,91,26
Clatskanie,BESC-83_C83-CL-B1_29_31,46.1209,-123.26933100000001,1.132657,,BESC-83,1,29,31
Clatskanie,BESC-83_C83-CL-B2_60_31,46.120847,-123.270553,1.001855,,BESC-83,2,60,31
Clatskanie,BESC-83_C83-CL-B3_87_3,46.121594,-123.27153899999999,0.660143,,BESC-83,3,87,3
Clatskanie,BESC-840_C509-CL-B1_19_15,46.121342,-123.26890300000001,1.04561,,BESC-840,1,19,15
Clatskanie,BESC-840_C509-CL-B2_51_26,46.121021999999996,-123.270197,1.0375729999999999,,BESC-840,2,51,26
Clatskanie,BESC-840_C509-CL-B3_87_30,46.120875,-123.27158600000001,1.29904,,BESC-840,3,87,30
Clatskanie,BESC-841_C510-CL-B1_34_24,46.12105,-123.26951399999999,1.0056260000000001,,BESC-841,1,34,24
Clatskanie,BESC-841_C510-CL-B2_43_26,46.121031,-123.269894,1.371558,,BESC-841,2,43,26
Clatskanie,BESC-841_C510-CL-B3_83_30,46.120883,-123.271428,0.978836,,BESC-841,3,83,30
Clatskanie,BESC-842_C511-CL-B1_13_21,46.121161,-123.268694,1.42085,,BESC-842,1,13,21
Clatskanie,BESC-842_C511-CL-B2_66_21,46.121106,-123.270758,1.23838,,BESC-842,2,66,21
Clatskanie,BESC-842_C511-CL-B3_80_8,46.121446999999996,-123.27129199999999,1.037395,,BESC-842,3,80,8
Clatskanie,BESC-843_C512-CL-B1_30_6,46.121531,-123.26933899999999,0.762742,,BESC-843,1,30,6
Clatskanie,BESC-843_C512-CL-B2_68_30,46.120858,-123.270867,0.708388,,BESC-843,2,68,30
Clatskanie,BESC-843_C512-CL-B3_90_26,46.120953,-123.27170600000001,1.143525,,BESC-843,3,90,26
Clatskanie,BESC-844_C513-CL-B1_11_20,46.121206,-123.268611,0.674837,,BESC-844,1,11,20
Clatskanie,BESC-844_C513-CL-B2_42_11,46.121394,-123.26980800000001,0.950224,,BESC-844,2,42,11
Clatskanie,BESC-845-CL1_31_22,46.121134999999995,-123.269376,,4/1/09,BESC-845-CL1,1,31,22
Clatskanie,BESC-845-CL2_37_16,46.121320000000004,-123.269603,,4/1/09,BESC-845-CL2,2,37,16
Clatskanie,BESC-845-CL3_80_19,46.121204,-123.27133799999999,,4/1/09,BESC-845-CL3,3,80,19
Clatskanie,BESC-845_C514-CL-B1_31_22,46.121131,-123.269403,1.105115,,BESC-845,1,31,22
Clatskanie,BESC-845_C514-CL-B2_37_16,46.121308,-123.269628,1.89474,,BESC-845,2,37,16
Clatskanie,BESC-845_C514-CL-B3_80_19,46.121147,-123.271289,1.009548,,BESC-845,3,80,19
Clatskanie,BESC-846_C515-CL-B1_12_25,46.121044,-123.26866100000001,0.876309,,BESC-846,1,12,25
Clatskanie,BESC-846_C515-CL-B2_64_12,46.121347,-123.270675,1.0927950000000002,,BESC-846,2,64,12
Clatskanie,BESC-846_C515-CL-B3_83_6,46.121544,-123.271381,1.8076860000000001,,BESC-846,3,83,6
Clatskanie,BESC-847-CL1_28_5,46.121579,-123.269208,,4/1/09,BESC-847-CL1,1,28,5
Clatskanie,BESC-847-CL2_38_7,46.121497,-123.26963799999999,,4/1/09,BESC-847-CL2,2,38,7
Clatskanie,BESC-847-CL3_83_27,46.121012,-123.27143799999999,,4/1/09,BESC-847-CL3,3,83,27
Clatskanie,BESC-847_C516-CL-B1_28_5,46.121558,-123.269247,0.8798969999999999,,BESC-847,1,28,5
Clatskanie,BESC-847_C516-CL-B2_38_7,46.1215,-123.26965600000001,0.734456,,BESC-847,2,38,7
Clatskanie,BESC-847_C516-CL-B3_83_27,46.120969,-123.271425,1.231268,,BESC-847,3,83,27
Clatskanie,BESC-848_C517-CL-B1_31_13,46.121371999999994,-123.26938100000001,0.987022,,BESC-848,1,31,13
Clatskanie,BESC-848_C517-CL-B2_61_27,46.120969,-123.270569,1.4026239999999999,,BESC-848,2,61,27
Clatskanie,BESC-848_C517-CL-B3_75_4,46.121589,-123.271078,1.057908,,BESC-848,3,75,4
Clatskanie,BESC-849_C518-CL-B1_34_17,46.121235999999996,-123.26951899999999,1.567865,,BESC-849,1,34,17
Clatskanie,BESC-849_C518-CL-B3_91_29,46.120906,-123.271736,0.9894270000000001,,BESC-849,3,91,29
Clatskanie,BESC-84_C84-CL-B1_4_15,46.121322,-123.268325,0.823332,,BESC-84,1,4,15
Clatskanie,BESC-84_C84-CL-B2_48_17,46.121233000000004,-123.27008300000001,1.4032280000000001,,BESC-84,2,48,17
Clatskanie,BESC-84_C84-CL-B3_85_18,46.121221999999996,-123.27150300000001,0.930683,,BESC-84,3,85,18
Clatskanie,BESC-850_C519-CL-B1_10_5,46.121583,-123.268547,0.814765,,BESC-850,1,10,5
Clatskanie,BESC-850_C519-CL-B2_63_14,46.121317,-123.270633,1.0648440000000001,,BESC-850,2,63,14
Clatskanie,BESC-850_C519-CL-B3_90_21,46.121086,-123.271697,0.7024560000000001,,BESC-850,3,90,21
Clatskanie,BESC-851_C520-CL-B1_9_22,46.121153,-123.268547,0.8208340000000001,,BESC-851,1,9,22
Clatskanie,BESC-851_C520-CL-B2_60_4,46.1216,-123.270503,1.188064,,BESC-851,2,60,4
Clatskanie,BESC-851_C520-CL-B3_75_20,46.121171999999994,-123.271106,1.267155,,BESC-851,3,75,20
Clatskanie,BESC-852_C521-CL-B1_33_3,46.121617,-123.26945,0.7696729999999999,,BESC-852,1,33,3
Clatskanie,BESC-852_C521-CL-B2_53_16,46.121281,-123.27025,1.450847,,BESC-852,2,53,16
Clatskanie,BESC-852_C521-CL-B3_89_17,46.12125,-123.271644,1.412984,,BESC-852,3,89,17
Clatskanie,BESC-853_C522-CL-B2_57_28,46.12095,-123.27042800000001,1.17601,,BESC-853,2,57,28
Clatskanie,BESC-853_C522-CL-B3_86_6,46.121503000000004,-123.271511,0.780974,,BESC-853,3,86,6
Clatskanie,BESC-854_C523-CL-B1_6_19,46.121210999999995,-123.268425,1.368293,,BESC-854,1,6,19
Clatskanie,BESC-854_C523-CL-B2_61_3,46.121631,-123.270525,0.8565280000000001,,BESC-854,2,61,3
Clatskanie,BESC-854_C523-CL-B3_94_31,46.120825,-123.27189399999999,0.44975550000000003,,BESC-854,3,94,31
Clatskanie,BESC-855_C524-CL-B1_6_16,46.121294,-123.26841100000001,0.848958,,BESC-855,1,6,16
Clatskanie,BESC-855_C524-CL-B2_43_16,46.121294,-123.26987199999999,1.216313,,BESC-855,2,43,16
Clatskanie,BESC-855_C524-CL-B3_73_23,46.121081,-123.271025,0.6362270000000001,,BESC-855,3,73,23
Clatskanie,BESC-856_C525-CL-B1_14_17,46.121235999999996,-123.268725,1.534618,,BESC-856,1,14,17
Clatskanie,BESC-856_C525-CL-B2_42_17,46.121214,-123.26983600000001,0.86069,,BESC-856,2,42,17
Clatskanie,BESC-856_C525-CL-B3_96_4,46.121553000000006,-123.271928,1.077413,,BESC-856,3,96,4
Clatskanie,BESC-857_C526-CL-B1_19_26,46.121036,-123.268919,1.187095,,BESC-857,1,19,26
Clatskanie,BESC-857_C526-CL-B2_54_30,46.120869,-123.27031699999999,1.523193,,BESC-857,2,54,30
Clatskanie,BESC-857_C526-CL-B3_91_24,46.121047,-123.27174199999999,0.557417,,BESC-857,3,91,24
Clatskanie,BESC-858_C527-CL-B1_29_24,46.121092,-123.26931699999999,1.113753,,BESC-858,1,29,24
Clatskanie,BESC-858_C527-CL-B2_48_21,46.121122,-123.270078,0.8680950000000001,,BESC-858,2,48,21
Clatskanie,BESC-858_C527-CL-B3_100_24,46.121008,-123.272125,0.666289,,BESC-858,3,100,24
Clatskanie,BESC-859_C528-CL-B1_24_14,46.121319,-123.269089,1.105919,,BESC-859,1,24,14
Clatskanie,BESC-859_C528-CL-B2_43_8,46.121517,-123.26983899999999,1.378325,,BESC-859,2,43,8
Clatskanie,BESC-859_C528-CL-B3_77_11,46.121396999999995,-123.27117199999999,0.6420100000000001,,BESC-859,3,77,11
Clatskanie,BESC-85_C85-CL-B1_15_23,46.121111,-123.268772,1.598826,,BESC-85,1,15,23
Clatskanie,BESC-85_C85-CL-B2_66_26,46.120975,-123.27076699999999,1.62317,,BESC-85,2,66,26
Clatskanie,BESC-85_C85-CL-B3_85_17,46.12125,-123.27148899999999,1.7543830000000002,,BESC-85,3,85,17
Clatskanie,BESC-860_C529-CL-B1_28_19,46.121186,-123.26928899999999,1.2778129999999999,,BESC-860,1,28,19
Clatskanie,BESC-860_C529-CL-B2_37_24,46.121072,-123.26963300000001,1.4234129999999998,,BESC-860,2,37,24
Clatskanie,BESC-860_C529-CL-B3_73_6,46.121542,-123.270997,0.6372760000000001,,BESC-860,3,73,6
Clatskanie,BESC-861_C530-CL-B1_16_11,46.121421999999995,-123.268803,1.254944,,BESC-861,1,16,11
Clatskanie,BESC-861_C530-CL-B2_49_27,46.120992,-123.270119,1.286353,,BESC-861,2,49,27
Clatskanie,BESC-861_C530-CL-B3_85_3,46.121611,-123.27146699999999,0.83173,,BESC-861,3,85,3
Clatskanie,BESC-862_C531-CL-B1_26_31,46.120864000000005,-123.269208,2.72982,,BESC-862,1,26,31
Clatskanie,BESC-862_C531-CL-B2_54_19,46.121178,-123.27030800000001,1.50613,,BESC-862,2,54,19
Clatskanie,BESC-862_C531-CL-B3_89_11,46.121394,-123.271639,0.828968,,BESC-862,3,89,11
Clatskanie,BESC-863_C532-CL-B1_32_29,46.120925,-123.26945,2.293323,,BESC-863,1,32,29
Clatskanie,BESC-863_C532-CL-B2_36_15,46.121286,-123.26957800000001,0.915478,,BESC-863,2,36,15
Clatskanie,BESC-863_C532-CL-B3_91_25,46.121021999999996,-123.271739,1.001745,,BESC-863,3,91,25
Clatskanie,BESC-864_C533-CL-B1_20_25,46.121025,-123.26895,1.0009379999999999,,BESC-864,1,20,25
Clatskanie,BESC-864_C533-CL-B2_62_13,46.121347,-123.27059399999999,0.6814720000000001,,BESC-864,2,62,13
Clatskanie,BESC-864_C533-CL-B3_94_30,46.12085,-123.27189399999999,0.6042420000000001,,BESC-864,3,94,30
Clatskanie,BESC-865_C534-CL-B1_31_26,46.121014,-123.26942199999999,1.9626860000000002,,BESC-865,1,31,26
Clatskanie,BESC-865_C534-CL-B2_67_22,46.121097,-123.27080600000001,1.521267,,BESC-865,2,67,22
Clatskanie,BESC-865_C534-CL-B3_98_10,46.121396999999995,-123.272025,0.9185399999999999,,BESC-865,3,98,10
Clatskanie,BESC-866-CL3_75_7,46.121531,-123.271098,,4/1/09,BESC-866-CL3,3,75,7
Clatskanie,BESC-866-CO2_58_19,46.121406,-123.27010700000001,,4/1/09,BESC-866-CO2,2,58,19
Clatskanie,BESC-866_C535-CL-B1_18_17,46.121244,-123.268864,1.370586,,BESC-866,1,18,17
Clatskanie,BESC-866_C535-CL-B2_50_11,46.121394,-123.27014199999999,0.944983,,BESC-866,2,50,11
Clatskanie,BESC-866_C535-CL-B3_75_7,46.121503000000004,-123.271083,0.9918030000000001,,BESC-866,3,75,7
Clatskanie,BESC-867_C536-CL-B1_21_9,46.121491999999996,-123.26896699999999,0.8307549999999999,,BESC-867,1,21,9
Clatskanie,BESC-867_C536-CL-B2_42_24,46.121041999999996,-123.269842,1.088407,,BESC-867,2,42,24
Clatskanie,BESC-867_C536-CL-B3_90_30,46.12085,-123.27171899999999,0.785611,,BESC-867,3,90,30
Clatskanie,BESC-868_C537-CL-B1_24_7,46.121514000000005,-123.26908300000001,0.8861829999999999,,BESC-868,1,24,7
Clatskanie,BESC-868_C537-CL-B2_51_14,46.121333,-123.270172,1.20422,,BESC-868,2,51,14
Clatskanie,BESC-868_C537-CL-B3_86_4,46.121556,-123.271506,0.711354,,BESC-868,3,86,4
Clatskanie,BESC-869_C538-CL-B1_31_3,46.121619,-123.269369,1.07271,,BESC-869,1,31,3
Clatskanie,BESC-869_C538-CL-B2_63_23,46.121083,-123.27063899999999,1.3516,,BESC-869,2,63,23
Clatskanie,BESC-869_C538-CL-B3_102_23,46.121031,-123.27221399999999,1.026837,,BESC-869,3,102,23
Clatskanie,BESC-86_C86-CL-B1_19_3,46.121633,-123.268864,1.2951,,BESC-86,1,19,3
Clatskanie,BESC-86_C86-CL-B2_69_17,46.121233000000004,-123.270867,1.0574860000000001,,BESC-86,2,69,17
Clatskanie,BESC-86_C86-CL-B3_102_3,46.121578,-123.272175,0.707617,,BESC-86,3,102,3
Clatskanie,BESC-870_C539-CL-B1_35_11,46.121435999999996,-123.26953300000001,1.123942,,BESC-870,1,35,11
Clatskanie,BESC-870_C539-CL-B2_49_34,46.120794000000004,-123.270131,1.469973,,BESC-870,2,49,34
Clatskanie,BESC-870_C539-CL-B3_78_28,46.120906,-123.271244,0.508146,,BESC-870,3,78,28
Clatskanie,BESC-871_C540-CL-B1_23_7,46.121511,-123.269056,2.1366400000000003,,BESC-871,1,23,7
Clatskanie,BESC-871_C540-CL-B2_64_26,46.120964,-123.27068899999999,0.8999780000000001,,BESC-871,2,64,26
Clatskanie,BESC-871_C540-CL-B3_92_24,46.121016999999995,-123.27179199999999,1.210992,,BESC-871,3,92,24
Clatskanie,BESC-872_C541-CL-B1_29_35,46.120783,-123.26933899999999,0.872345,,BESC-872,1,29,35
Clatskanie,BESC-872_C541-CL-B2_53_28,46.12095,-123.27026699999999,1.36277,,BESC-872,2,53,28
Clatskanie,BESC-872_C541-CL-B3_90_32,46.120796999999996,-123.271717,1.0603120000000001,,BESC-872,3,90,32
Clatskanie,BESC-873_C542-CL-B1_31_30,46.120914,-123.269419,1.207527,,BESC-873,1,31,30
Clatskanie,BESC-873_C542-CL-B2_59_15,46.121303000000005,-123.270478,1.480098,,BESC-873,2,59,15
Clatskanie,BESC-873_C542-CL-B3_86_23,46.121033000000004,-123.271542,1.1119,,BESC-873,3,86,23
Clatskanie,BESC-874_C543-CL-B1_9_12,46.121417,-123.26851699999999,0.806705,,BESC-874,1,9,12
Clatskanie,BESC-874_C543-CL-B2_41_33,46.120825,-123.26980800000001,0.712769,,BESC-874,2,41,33
Clatskanie,BESC-874_C543-CL-B3_88_11,46.121364,-123.2716,0.7448560000000001,,BESC-874,3,88,11
Clatskanie,BESC-875_C544-CL-B1_20_16,46.121269,-123.268919,1.2436120000000002,,BESC-875,1,20,16
Clatskanie,BESC-875_C544-CL-B2_47_4,46.121614,-123.269994,1.196285,,BESC-875,2,47,4
Clatskanie,BESC-875_C544-CL-B3_89_14,46.121331,-123.27165,0.772868,,BESC-875,3,89,14
Clatskanie,BESC-876_C545-CL-B1_12_16,46.121289000000004,-123.26863600000001,1.221282,,BESC-876,1,12,16
Clatskanie,BESC-876_C545-CL-B2_53_30,46.120897,-123.27027199999999,1.3894950000000001,,BESC-876,2,53,30
Clatskanie,BESC-876_C545-CL-B3_76_24,46.121016999999995,-123.271142,1.3281100000000001,,BESC-876,3,76,24
Clatskanie,BESC-877_C546-CL-B1_32_22,46.121097,-123.26945,1.276752,,BESC-877,1,32,22
Clatskanie,BESC-877_C546-CL-B2_49_25,46.12105,-123.27011100000001,1.2993370000000002,,BESC-877,2,49,25
Clatskanie,BESC-877_C546-CL-B3_98_34,46.120742,-123.27206699999999,0.943319,,BESC-877,3,98,34
Clatskanie,BESC-878_C547-CL-B1_33_9,46.121486,-123.269456,0.9922549999999999,,BESC-878,1,33,9
Clatskanie,BESC-878_C547-CL-B2_47_10,46.121461,-123.270003,0.924063,,BESC-878,2,47,10
Clatskanie,BESC-879_C548-CL-B1_17_16,46.121317,-123.268828,1.31931,,BESC-879,1,17,16
Clatskanie,BESC-879_C548-CL-B2_61_15,46.121303000000005,-123.270536,1.2896530000000002,,BESC-879,2,61,15
Clatskanie,BESC-879_C548-CL-B3_73_24,46.121053,-123.271025,1.831645,,BESC-879,3,73,24
Clatskanie,BESC-87_C87-CL-B1_32_4,46.121578,-123.269419,0.58843,,BESC-87,1,32,4
Clatskanie,BESC-87_C87-CL-B2_50_35,46.120758,-123.270169,1.184647,,BESC-87,2,50,35
Clatskanie,BESC-87_C87-CL-B3_83_18,46.121219,-123.271406,0.831635,,BESC-87,3,83,18
Clatskanie,BESC-880_C549-CL-B1_35_31,46.120892,-123.269567,1.491886,,BESC-880,1,35,31
Clatskanie,BESC-880_C549-CL-B2_41_12,46.1214,-123.269769,0.9645100000000001,,BESC-880,2,41,12
Clatskanie,BESC-880_C549-CL-B3_86_9,46.121425,-123.271514,0.654856,,BESC-880,3,86,9
Clatskanie,BESC-881_C550-CL-B1_28_24,46.121053,-123.269297,1.0400479999999999,,BESC-881,1,28,24
Clatskanie,BESC-881_C550-CL-B2_55_10,46.121435999999996,-123.27031399999998,1.645362,,BESC-881,2,55,10
Clatskanie,BESC-881_C550-CL-B3_80_21,46.121089000000005,-123.2713,0.958658,,BESC-881,3,80,21
Clatskanie,BESC-882_C551-CL-B1_26_19,46.121194,-123.2692,1.314274,,BESC-882,1,26,19
Clatskanie,BESC-882_C551-CL-B2_61_5,46.121586,-123.270525,1.56654,,BESC-882,2,61,5
Clatskanie,BESC-882_C551-CL-B3_85_6,46.12155,-123.27146100000002,0.8987459999999999,,BESC-882,3,85,6
Clatskanie,BESC-883_C552-CL-B1_28_31,46.120878000000005,-123.269306,1.73358,,BESC-883,1,28,31
Clatskanie,BESC-883_C552-CL-B2_50_25,46.121010999999996,-123.270156,1.4162,,BESC-883,2,50,25
Clatskanie,BESC-883_C552-CL-B3_80_10,46.121389,-123.271281,1.0119799999999999,,BESC-883,3,80,10
Clatskanie,BESC-884_C553-CL-B1_13_17,46.121297,-123.26866899999999,2.455616,,BESC-884,1,13,17
Clatskanie,BESC-884_C553-CL-B2_69_10,46.121431,-123.270839,0.672347,,BESC-884,2,69,10
Clatskanie,BESC-884_C553-CL-B3_83_20,46.121161,-123.271419,0.96803,,BESC-884,3,83,20
Clatskanie,BESC-885_C554-CL-B1_32_28,46.120946999999994,-123.269453,1.2569700000000001,,BESC-885,1,32,28
Clatskanie,BESC-885_C554-CL-B2_62_26,46.120986,-123.270625,1.568935,,BESC-885,2,62,26
Clatskanie,BESC-885_C554-CL-B3_83_15,46.121292,-123.271403,0.931976,,BESC-885,3,83,15
Clatskanie,BESC-886_C555-CL-B1_22_12,46.121381,-123.269011,1.648998,,BESC-886,1,22,12
Clatskanie,BESC-886_C555-CL-B2_43_9,46.121494,-123.26984399999999,1.307667,,BESC-886,2,43,9
Clatskanie,BESC-886_C555-CL-B3_89_27,46.120967,-123.271667,0.739138,,BESC-886,3,89,27
Clatskanie,BESC-887_C556-CL-B1_19_7,46.121553000000006,-123.26888600000001,0.8748799999999999,,BESC-887,1,19,7
Clatskanie,BESC-887_C556-CL-B2_38_35,46.120771999999995,-123.26968600000001,1.54325,,BESC-887,2,38,35
Clatskanie,BESC-887_C556-CL-B3_100_29,46.120864000000005,-123.27213300000001,1.215208,,BESC-887,3,100,29
Clatskanie,BESC-888_C557-CL-B1_27_12,46.121419,-123.26921100000001,1.8123759999999998,,BESC-888,1,27,12
Clatskanie,BESC-888_C557-CL-B2_40_4,46.121592,-123.26973100000001,0.717363,,BESC-888,2,40,4
Clatskanie,BESC-888_C557-CL-B3_88_19,46.121153,-123.271619,0.8316950000000001,,BESC-888,3,88,19
Clatskanie,BESC-889_C558-CL-B1_9_29,46.120958,-123.268542,1.5078049999999998,,BESC-889,1,9,29
Clatskanie,BESC-889_C558-CL-B2_48_25,46.121019,-123.270086,0.9744520000000001,,BESC-889,2,48,25
Clatskanie,BESC-889_C558-CL-B3_83_16,46.121272,-123.271403,1.305626,,BESC-889,3,83,16
Clatskanie,BESC-88_C88-CL-B1_8_28,46.120975,-123.268514,2.0148200000000003,,BESC-88,1,8,28
Clatskanie,BESC-88_C88-CL-B2_50_29,46.120911,-123.270164,0.8872,,BESC-88,2,50,29
Clatskanie,BESC-88_C88-CL-B3_82_33,46.120785999999995,-123.271403,1.322956,,BESC-88,3,82,33
Clatskanie,BESC-890_C559-CL-B1_7_13,46.121411,-123.26843899999999,1.203223,,BESC-890,1,7,13
Clatskanie,BESC-890_C559-CL-B2_39_34,46.120794000000004,-123.269733,1.1580700000000002,,BESC-890,2,39,34
Clatskanie,BESC-890_C559-CL-B3_80_11,46.121369,-123.271275,0.97949,,BESC-890,3,80,11
Clatskanie,BESC-891_C560-CL-B1_27_18,46.121253,-123.26924199999999,0.9771290000000001,,BESC-891,1,27,18
Clatskanie,BESC-891_C560-CL-B2_64_15,46.121269,-123.270669,1.022951,,BESC-891,2,64,15
Clatskanie,BESC-891_C560-CL-B3_98_23,46.121036,-123.27203899999999,0.644457,,BESC-891,3,98,23
Clatskanie,BESC-892_C561-CL-B1_32_25,46.121019,-123.269461,0.784934,,BESC-892,1,32,25
Clatskanie,BESC-892_C561-CL-B2_48_16,46.121258000000005,-123.270086,0.915647,,BESC-892,2,48,16
Clatskanie,BESC-892_C561-CL-B3_104_3,46.121572,-123.272244,0.599611,,BESC-892,3,104,3
Clatskanie,BESC-893_C562-CL-B1_14_16,46.121264000000004,-123.268731,2.130845,,BESC-893,1,14,16
Clatskanie,BESC-893_C562-CL-B2_45_3,46.121619,-123.26991899999999,1.249458,,BESC-893,2,45,3
Clatskanie,BESC-893_C562-CL-B3_102_31,46.120810999999996,-123.27221399999999,0.734531,,BESC-893,3,102,31
Clatskanie,BESC-894_C563-CL-B1_9_27,46.121014,-123.268533,1.559027,,BESC-894,1,9,27
Clatskanie,BESC-894_C563-CL-B2_57_21,46.121142,-123.270417,1.556605,,BESC-894,2,57,21
Clatskanie,BESC-894_C563-CL-B3_104_17,46.121192,-123.27226100000001,0.82726,,BESC-894,3,104,17
Clatskanie,BESC-895_C564-CL-B1_9_17,46.121283,-123.268514,0.7031430000000001,,BESC-895,1,9,17
Clatskanie,BESC-895_C564-CL-B2_47_22,46.121125,-123.270031,0.719124,,BESC-895,2,47,22
Clatskanie,BESC-895_C564-CL-B3_89_18,46.121217,-123.27164199999999,1.212913,,BESC-895,3,89,18
Clatskanie,BESC-896_C565-CL-B1_3_20,46.121210999999995,-123.26829199999999,1.139985,,BESC-896,1,3,20
Clatskanie,BESC-896_C565-CL-B2_36_23,46.121069,-123.269603,0.8847079999999999,,BESC-896,2,36,23
Clatskanie,BESC-896_C565-CL-B3_86_14,46.121289000000004,-123.271542,1.0287979999999999,,BESC-896,3,86,14
Clatskanie,BESC-897_C566-CL-B1_29_17,46.121281,-123.26931100000002,1.1496620000000002,,BESC-897,1,29,17
Clatskanie,BESC-897_C566-CL-B2_40_15,46.121292,-123.26973100000001,1.30912,,BESC-897,2,40,15
Clatskanie,BESC-897_C566-CL-B3_80_15,46.121269,-123.271286,0.774737,,BESC-897,3,80,15
Clatskanie,BESC-898_C567-CL-B1_20_34,46.1208,-123.26896399999998,0.9260719999999999,,BESC-898,1,20,34
Clatskanie,BESC-898_C567-CL-B2_41_29,46.120931,-123.2698,1.045865,,BESC-898,2,41,29
Clatskanie,BESC-899_C568-CL-B1_19_31,46.120903000000006,-123.268922,1.8404099999999999,,BESC-899,1,19,31
Clatskanie,BESC-899_C568-CL-B2_67_33,46.120806,-123.27081399999999,1.302043,,BESC-899,2,67,33
Clatskanie,BESC-899_C568-CL-B3_80_34,46.120758,-123.271322,0.679971,,BESC-899,3,80,34
Clatskanie,BESC-89_C89-CL-B1_25_14,46.121356,-123.269144,1.32406,,BESC-89,1,25,14
Clatskanie,BESC-89_C89-CL-B2_47_30,46.120906,-123.270044,0.9483,,BESC-89,2,47,30
Clatskanie,BESC-89_C89-CL-B3_91_17,46.121233000000004,-123.27171899999999,1.1618899999999999,,BESC-89,3,91,17
Clatskanie,BESC-8_C8-CL-B1_33_34,46.1208,-123.269492,0.544008,,BESC-8,1,33,34
Clatskanie,BESC-8_C8-CL-B2_64_11,46.121375,-123.27066699999999,0.939601,,BESC-8,2,64,11
Clatskanie,BESC-8_C8-CL-B3_82_18,46.121171999999994,-123.27138300000001,1.5316319999999999,,BESC-8,3,82,18
Clatskanie,BESC-900_C569-CL-B1_8_8,46.121503000000004,-123.26846699999999,0.683242,,BESC-900,1,8,8
Clatskanie,BESC-900_C569-CL-B2_39_24,46.121089000000005,-123.2697,1.6167129999999998,,BESC-900,2,39,24
Clatskanie,BESC-900_C569-CL-B3_81_4,46.121586,-123.27130600000001,0.638289,,BESC-900,3,81,4
Clatskanie,BESC-901_C570-CL-B1_21_33,46.120828,-123.26902199999999,1.5716649999999999,,BESC-901,1,21,33
Clatskanie,BESC-901_C570-CL-B2_43_10,46.121469,-123.269853,1.8498919999999999,,BESC-901,2,43,10
Clatskanie,BESC-901_C570-CL-B3_78_31,46.120825,-123.271239,0.520035,,BESC-901,3,78,31
Clatskanie,BESC-902_C571-CL-B1_35_28,46.120989,-123.269553,2.4385,,BESC-902,1,35,28
Clatskanie,BESC-902_C571-CL-B2_48_10,46.121425,-123.270058,1.3165200000000001,,BESC-902,2,48,10
Clatskanie,BESC-902_C571-CL-B3_86_15,46.121261,-123.271542,0.662003,,BESC-902,3,86,15
Clatskanie,BESC-903_C572-CL-B1_5_5,46.121606,-123.268331,0.752958,,BESC-903,1,5,5
Clatskanie,BESC-903_C572-CL-B2_45_4,46.1216,-123.26991899999999,0.997022,,BESC-903,2,45,4
Clatskanie,BESC-903_C572-CL-B3_78_19,46.121153,-123.271225,0.695799,,BESC-903,3,78,19
Clatskanie,BESC-904-CL2_57_20,46.121159999999996,-123.27041299999999,,4/1/09,BESC-904-CL2,2,57,20
Clatskanie,BESC-904-CL3_91_3,46.121621999999995,-123.271675,,4/1/09,BESC-904-CL3,3,91,3
Clatskanie,BESC-904_C573-CL-B1_16_3,46.121631,-123.268767,1.1627319999999999,,BESC-904,1,16,3
Clatskanie,BESC-904_C573-CL-B2_57_20,46.121167,-123.27041100000001,1.393302,,BESC-904,2,57,20
Clatskanie,BESC-904_C573-CL-B3_91_3,46.121583,-123.271689,1.141341,,BESC-904,3,91,3
Clatskanie,BESC-905-CL1_32_20,46.121171000000004,-123.269419,,4/1/09,BESC-905-CL1,1,32,20
Clatskanie,BESC-905_C574-CL-B1_32_20,46.12115,-123.269442,0.77357,,BESC-905,1,32,20
Clatskanie,BESC-905_C574-CL-B2_54_5,46.121567,-123.27026699999999,1.092894,,BESC-905,2,54,5
Clatskanie,BESC-905_C574-CL-B3_88_20,46.121125,-123.27161699999999,0.934148,,BESC-905,3,88,20
Clatskanie,BESC-906_C575-CL-B1_21_26,46.121028,-123.26899999999999,1.233817,,BESC-906,1,21,26
Clatskanie,BESC-906_C575-CL-B2_38_24,46.12105,-123.269681,1.6865919999999999,,BESC-906,2,38,24
Clatskanie,BESC-906_C575-CL-B3_89_26,46.120992,-123.27166399999999,1.354112,,BESC-906,3,89,26
Clatskanie,BESC-907_C576-CL-B1_30_25,46.121028,-123.26938100000001,0.692561,,BESC-907,1,30,25
Clatskanie,BESC-907_C576-CL-B2_41_14,46.121342,-123.269778,0.787175,,BESC-907,2,41,14
